iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,9/6/2021,1521585,1504,2920.571,27207,8,13.714,39970.276,39.508,76.72,714.696,0.21,0.36,1.17,526,13.817,1401,36.803,,,,,41023323,73872,1077.635,1.941,78162,2.053,0.0374,26.8,tests performed,54004801,28172678,25806079,26044,36571,80469,141.86,74.01,67.79,0.07,2114,31450,0.083,71.76,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/7/2021,1530657,9072,3766.714,27253,46,18.286,40208.587,238.311,98.947,715.905,1.208,0.48,1.22,567,14.894,1567,41.163,,,,,41085040,61717,1079.256,1.621,77916,2.047,0.0483,20.7,tests performed,54107192,28214616,25865904,26672,102391,83428,142.13,74.12,67.95,0.07,2192,33260,0.087,71.76,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/8/2021,1534594,3937,3757,27286,33,19.857,40312.008,103.42,98.692,716.772,0.867,0.522,1.2,598,15.709,1739,45.682,,,,,41151117,66077,1080.992,1.736,77926,2.047,0.0482,20.7,tests performed,54191595,28250430,25912880,28285,84403,81530,142.36,74.21,68.07,0.07,2142,33430,0.088,71.76,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/9/2021,1538847,4253,3785,27307,21,20.286,40423.729,111.721,99.428,717.323,0.552,0.533,1.19,597,15.682,1789,46.995,,,,,41228302,77185,1083.02,2.028,76443,2.008,0.0495,20.2,tests performed,54289292,28292444,25966696,30152,97697,82032,142.61,74.32,68.21,0.08,2155,33941,0.089,68.98,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/10/2021,1543498,4651,3845.429,27337,30,21.857,40545.905,122.176,101.015,718.111,0.788,0.574,1.17,616,16.182,1824,47.914,,,,,41324700,96398,1085.552,2.532,77586,2.038,0.0496,20.2,tests performed,54387369,28334262,26021043,32064,98077,80450,142.87,74.43,68.35,0.08,2113,33287,0.087,68.98,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/11/2021,1544598,1100,3759.714,27341,4,21.714,40574.801,28.896,98.763,718.216,0.105,0.57,1.17,626,16.444,1845,48.466,,,,,41422407,97707,1088.119,2.567,78872,2.072,0.0477,21,tests performed,54460241,28362033,26064301,33907,72872,79147,143.06,74.5,68.47,0.09,2079,32487,0.085,68.98,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/12/2021,1547391,2793,3901.429,27356,15,22.429,40648.17,73.369,102.486,718.61,0.394,0.589,1.17,632,16.602,1771,46.522,,,,,41513340,90933,1090.507,2.389,80556,2.116,0.0484,20.6,tests performed,54517214,28382212,26099675,35327,56973,78426,143.21,74.56,68.56,0.09,2060,32022,0.084,68.98,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,13567.7,2.68,11.33,356.4077705
CAN,North America,Canada,9/13/2021,1556137,8746,4936,27392,36,26.429,40877.917,229.747,129.663,719.556,0.946,0.694,1.17,671,17.626,1907,50.095,,,,,41593358,80018,1092.609,2.102,81434,2.139,0.0606,16.5,tests performed,54616618,28425455,26154961,36202,99404,87402,143.47,74.67,68.71,0.1,2296,36111,0.095,68.98,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/14/2021,1560385,4248,4246.857,27414,22,23,40989.507,111.59,111.56,720.134,0.578,0.604,1.14,687,18.047,2012,52.853,,,,,41668860,75502,1094.593,1.983,83403,2.191,0.0509,19.6,tests performed,54689751,28458037,26194308,37406,73133,83223,143.66,74.76,68.81,0.1,2186,34774,0.091,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/15/2021,1564842,4457,4321.143,27454,40,24,41106.588,117.08,113.511,721.185,1.051,0.63,1.12,690,18.126,2071,54.403,,,,,41752512,83652,1096.79,2.197,85914,2.257,0.0503,19.9,tests performed,54773060,28494515,26239859,38686,83309,83066,143.88,74.85,68.93,0.1,2182,34869,0.092,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/16/2021,1569508,4666,4380.143,27477,23,24.286,41229.158,122.57,115.061,721.789,0.604,0.638,1.11,703,18.467,2091,54.928,,,,,41861477,108965,1099.653,2.862,90454,2.376,0.0484,20.7,tests performed,54869083,28534794,26293698,40591,96023,82827,144.13,74.96,69.07,0.11,2176,34621,0.091,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/17/2021,1574529,5021,4433,27525,48,26.857,41361.054,131.896,116.45,723.05,1.261,0.706,1.1,712,18.703,2126,55.848,,,,,41973569,112092,1102.597,2.945,92696,2.435,0.0478,20.9,tests performed,55028083,28590001,26352475,85607,159000,91531,144.55,75.1,69.22,0.22,2404,36534,0.096,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/18/2021,1576527,1998,4561.286,27533,8,27.429,41413.539,52.485,119.82,723.26,0.21,0.721,1.09,704,18.493,2119,55.664,,,,,42088413,114844,1105.614,3.017,95144,2.499,0.0479,20.9,tests performed,55096636,28615738,26393304,87594,68553,90914,144.73,75.17,69.33,0.23,2388,36244,0.095,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/19/2021,1578344,1817,4421.857,27543,10,26.714,41461.269,47.73,116.157,723.523,0.263,0.702,1.08,705,18.52,2061,54.14,,,,,42190807,102394,1108.304,2.69,96781,2.542,0.0457,21.9,tests performed,55152386,28635774,26427763,88849,55750,90739,144.88,75.22,69.42,0.23,2384,36223,0.095,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,14134.2,2.77,10.53,371.2890696
CAN,North America,Canada,9/20/2021,1586910,8566,4396.143,27583,40,27.286,41686.288,225.019,115.482,724.573,1.051,0.717,1.07,725,19.045,2125,55.821,,,,,42287266,96459,1110.838,2.534,99130,2.604,0.0443,22.5,tests performed,55292065,28702877,26494054,95134,139679,96492,145.25,75.4,69.6,0.25,2535,39632,0.104,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/21/2021,1590808,3898,4346.143,27631,48,31,41788.684,102.396,114.168,725.834,1.261,0.814,1.05,725,19.045,2298,60.366,,,,,42370518,83252,1113.024,2.187,100237,2.633,0.0434,23.1,tests performed,55391073,28746880,26544927,99266,99008,100189,145.51,75.51,69.73,0.26,2632,41263,0.108,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/22/2021,1594936,4128,4299.143,27679,48,32.143,41897.122,108.438,112.934,727.095,1.261,0.844,1.04,749,19.675,2318,60.891,,,,,42461133,90615,1115.405,2.38,101232,2.659,0.0425,23.5,tests performed,55491208,28791951,26596103,103154,100135,102593,145.77,75.63,69.86,0.27,2695,42491,0.112,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/23/2021,1599520,4584,4287.429,27724,45,35.286,42017.538,120.416,112.626,728.277,1.182,0.927,1.04,742,19.491,2358,61.942,,,,,42578032,116899,1118.476,3.071,102365,2.689,0.0419,23.9,tests performed,55606675,28841173,26656853,108649,115467,105370,146.07,75.76,70.02,0.29,2768,43768,0.115,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/24/2021,1604053,4533,4217.714,27757,33,33.143,42136.615,119.077,110.794,729.144,0.867,0.871,1.03,768,20.174,2375,62.389,,,,,42704817,126785,1121.806,3.33,104464,2.744,0.0404,24.8,tests performed,55772527,28891572,26722030,158925,165852,106349,146.51,75.89,70.2,0.42,2794,43082,0.113,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/25/2021,1605270,1217,4106.143,27763,6,32.857,42168.584,31.969,107.864,729.302,0.158,0.863,1.04,754,19.807,2399,63.019,,,,,42825153,120336,1124.967,3.161,105249,2.765,0.039,25.6,tests performed,55847009,28917922,26768204,160883,74482,107196,146.7,75.96,70.32,0.42,2816,43169,0.113,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/26/2021,1606382,1112,4005.429,27772,9,32.714,42197.795,29.211,105.218,729.538,0.236,0.859,1.05,753,19.78,2275,59.762,,,,,42921513,96360,1127.498,2.531,104387,2.742,0.0384,26.1,tests performed,55915574,28942566,26810928,162080,68565,109027,146.88,76.03,70.43,0.43,2864,43827,0.115,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,14643.7,2.83,9.42,384.6730447
CAN,North America,Canada,9/27/2021,1617282,10900,4338.857,27832,60,35.571,42484.126,286.33,113.977,731.114,1.576,0.934,1.06,784,20.595,2272,59.683,,,,,43006019,84506,1129.718,2.22,102679,2.697,0.0423,23.7,tests performed,56036808,28992713,26872085,172010,121234,106392,147.2,76.16,70.59,0.45,2795,41405,0.109,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/28/2021,1620909,3627,4300.143,27884,52,36.143,42579.403,95.277,112.96,732.48,1.366,0.949,1.04,779,20.463,2502,65.725,,,,,43124516,118497,1132.831,3.113,107714,2.83,0.0399,25,tests performed,56114866,29024622,26913108,177136,78058,103399,147.41,76.24,70.7,0.47,2716,39677,0.104,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/29/2021,1625318,4409,4340.286,27941,57,37.429,42695.222,115.819,114.014,733.978,1.497,0.983,1.02,778,20.437,2462,64.674,,,,,43215201,90685,1135.213,2.382,107724,2.83,0.0403,24.8,tests performed,56213062,29066621,26963783,182658,98196,103122,147.67,76.35,70.83,0.48,2709,39239,0.103,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,9/30/2021,1629026,3708,4215.143,27979,38,36.429,42792.627,97.405,110.727,734.976,0.998,0.957,1,780,20.49,2501,65.698,,,,,43332881,117680,1138.305,3.091,107836,2.833,0.0391,25.6,tests performed,56312456,29103825,27019931,188700,99394,100826,147.93,76.45,70.98,0.5,2649,37522,0.099,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/1/2021,1634313,5287,4322.857,28030,51,39,42931.51,138.883,113.556,736.316,1.34,1.024,0.99,754,19.807,2446,64.254,,,,,43456266,123385,1141.546,3.241,107350,2.82,0.0403,24.8,tests performed,56406727,29133965,27072837,199925,94271,90600,148.17,76.53,71.12,0.53,2380,34628,0.091,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/2/2021,1636101,1788,4404.429,28048,18,40.714,42978.479,46.969,115.699,736.788,0.473,1.07,0.98,752,19.754,2435,63.965,,,,,43577069,120803,1144.719,3.173,107417,2.822,0.041,24.4,tests performed,56467059,29154116,27111048,201895,60332,88579,148.33,76.58,71.22,0.53,2327,33742,0.089,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/3/2021,1637565,1464,4454.714,28058,10,40.857,43016.937,38.458,117.02,737.051,0.263,1.073,0.97,760,19.964,2329,61.18,,,,,43676750,99681,1147.338,2.619,107891,2.834,0.0413,24.2,tests performed,56516683,29171486,27142252,202945,49624,85873,148.46,76.63,71.3,0.53,2256,32703,0.086,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,15129.2,2.9,8.76,397.4265676
CAN,North America,Canada,10/4/2021,1645564,7999,4040.286,28109,51,39.571,43227.061,210.124,106.134,738.391,1.34,1.039,0.96,764,20.069,2343,61.548,,,,,43775201,98451,1149.924,2.586,109883,2.886,0.0368,27.2,tests performed,56621294,29210115,27201011,210168,104611,83498,148.74,76.73,71.45,0.55,2193,31057,0.082,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/5/2021,1648450,2886,3934.429,28161,52,39.571,43302.873,75.812,103.353,739.757,1.366,1.039,0.94,759,19.938,2522,66.25,,,,,43857667,82466,1152.09,2.166,104736,2.751,0.0376,26.6,tests performed,56699567,29240981,27244079,214507,78273,83529,148.94,76.81,71.57,0.56,2194,30908,0.081,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/6/2021,1652285,3835,3852.429,28210,49,38.429,43403.614,100.741,101.199,741.044,1.287,1.009,0.93,752,19.754,2535,66.592,,,,,43945130,87463,1154.388,2.298,104276,2.739,0.0369,27.1,tests performed,56822762,29273255,27290541,258966,123195,87100,149.27,76.9,71.69,0.68,2288,29519,0.078,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/7/2021,1656429,4144,3914.714,28237,27,36.857,43512.472,108.858,102.835,741.753,0.709,0.968,0.92,746,19.597,2563,67.327,,,,,44067861,122731,1157.612,3.224,104997,2.758,0.0373,26.8,tests performed,56909034,29304503,27335305,269226,86272,85225,149.49,76.98,71.81,0.71,2239,28668,0.075,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/8/2021,1660537,4108,3746.286,28276,39,35.143,43620.384,107.912,98.411,742.778,1.024,0.923,0.91,746,19.597,2554,67.091,,,,,44186056,118195,1160.717,3.105,104256,2.739,0.0359,27.8,tests performed,57007364,29337986,27385016,284362,98330,85805,149.75,77.07,71.94,0.75,2254,29146,0.077,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/9/2021,1662247,1710,3735.143,28289,13,34.429,43665.304,44.92,98.118,743.119,0.341,0.904,0.9,752,19.754,2530,66.46,,,,,44307047,120991,1163.895,3.178,104283,2.739,0.0358,27.9,tests performed,57071141,29360765,27422667,287709,63777,86297,149.92,77.13,72.04,0.76,2267,29521,0.078,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/10/2021,1663816,1569,3750.143,28296,7,34,43706.52,41.216,98.512,743.303,0.184,0.893,0.89,753,19.78,2429,63.807,,,,,44411929,104882,1166.65,2.755,105026,2.759,0.0357,28,tests performed,57122861,29378382,27454543,289936,51720,86597,150.06,77.17,72.12,0.76,2275,29557,0.078,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,15417.7,2.92,5.12,405.0051286
CAN,North America,Canada,10/11/2021,1665194,1378,2804.286,28307,11,28.286,43742.718,36.198,73.665,743.592,0.289,0.743,0.88,745,19.57,2450,64.359,,,,,44502130,90201,1169.019,2.369,103847,2.728,0.027,37,tests performed,57149288,29388834,27469924,290530,26427,75428,150.12,77.2,72.16,0.76,1981,25531,0.067,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/12/2021,1672313,7119,3409,28384,77,31.857,43929.726,187.008,89.55,745.615,2.023,0.837,0.92,741,19.465,2379,62.494,,,,,44572076,69946,1170.857,1.837,102058,2.681,0.0334,29.9,tests performed,57260837,29432148,27519577,309112,111549,80181,150.42,77.31,72.29,0.81,2106,27310,0.072,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/13/2021,1674990,2677,3243.571,28459,75,35.571,44000.048,70.322,85.205,747.585,1.97,0.934,0.91,737,19.36,2466,64.779,,,,,44641851,69775,1172.69,1.833,99532,2.615,0.0326,30.7,tests performed,57351315,29447367,27567212,336736,90478,75508,150.66,77.35,72.42,0.88,1984,24873,0.065,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/14/2021,1678339,3349,3130,28511,52,39.143,44088.022,87.974,82.221,748.951,1.366,1.028,0.9,731,19.203,2460,64.621,,,,,44725696,83845,1174.892,2.203,93976,2.469,0.0333,30,tests performed,57451347,29478845,27618125,354377,100032,77473,150.92,77.44,72.55,0.93,2035,24906,0.065,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/15/2021,1681765,3426,3032.571,28557,46,40.143,44178.019,89.997,79.662,750.159,1.208,1.055,0.9,736,19.334,2447,64.28,,,,,44836340,110644,1177.799,2.906,92898,2.44,0.0326,30.6,tests performed,57552515,29512241,27668159,372115,101168,77879,151.18,77.53,72.68,0.98,2046,24894,0.065,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/16/2021,1683342,1577,3013.571,28570,13,40.143,44219.445,41.426,79.163,750.501,0.341,1.055,0.9,740,19.439,2412,63.36,,,,,44950458,114118,1180.796,2.998,91916,2.415,0.0328,30.5,tests performed,57606099,29529148,27700461,376490,53584,76423,151.32,77.57,72.77,0.99,2008,24055,0.063,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/17/2021,1684634,1292,2974,28585,15,41.286,44253.385,33.939,78.124,750.895,0.394,1.085,0.89,743,19.518,2328,61.154,,,,,45052678,102220,1183.482,2.685,91536,2.405,0.0325,30.8,tests performed,57652265,29544522,27729050,378693,46166,75629,151.45,77.61,72.84,0.99,1987,23734,0.062,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,15775.2,2.96,6.31,414.3962397
CAN,North America,Canada,10/18/2021,1690065,5431,3553,28656,71,49.857,44396.051,142.666,93.333,752.76,1.865,1.31,0.89,745,19.57,2296,60.313,,,,,45140412,87734,1185.786,2.305,91183,2.395,0.039,25.7,tests performed,57762356,29570871,27787036,404449,110091,87581,151.74,77.68,72.99,1.06,2301,26005,0.068,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/19/2021,1692330,2265,2859.571,28697,41,44.714,44455.55,59.499,75.118,753.837,1.077,1.175,0.88,717,18.835,2407,63.229,,,,,45212799,72387,1187.688,1.902,91532,2.404,0.0312,32,tests performed,57837476,29590006,27823372,424098,75120,82377,151.93,77.73,73.09,1.11,2164,22551,0.059,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/20/2021,1695134,2804,2877.714,28735,38,39.429,44529.208,73.658,75.594,754.835,0.998,1.036,0.88,695,18.257,2329,61.18,,,,,45290975,78176,1189.741,2.054,92732,2.436,0.031,32.2,tests performed,57919716,29612452,27868142,439122,82240,81200,152.15,77.79,73.21,1.15,2133,23584,0.062,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/21/2021,1697987,2853,2806.857,28758,23,35.286,44604.153,74.945,73.733,755.439,0.604,0.927,0.87,687,18.047,2321,60.97,,,,,45394437,103462,1192.459,2.718,95534,2.51,0.0294,34,tests performed,58007042,29638812,27911338,456892,87326,79385,152.38,77.86,73.32,1.2,2085,22852,0.06,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/22/2021,1700568,2581,2686.143,28810,52,36.143,44671.952,67.8,70.562,756.805,1.366,0.949,0.87,670,17.6,2239,58.816,,,,,45496284,101847,1195.135,2.675,94278,2.477,0.0285,35.1,tests performed,58100068,29664023,27959770,476275,93026,78222,152.62,77.92,73.45,1.25,2055,21683,0.057,70.83,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/23/2021,1702323,1755,2711.571,28822,12,36,44718.054,46.102,71.23,757.121,0.315,0.946,0.88,654,17.18,2227,58.501,,,,,45589866,93582,1197.593,2.458,91344,2.4,0.0297,33.7,tests performed,58148164,29678581,27988077,481506,48096,77438,152.75,77.96,73.52,1.26,2034,21348,0.056,67.13,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/24/2021,1703819,1496,2740.714,28828,6,34.714,44757.352,39.298,71.995,757.278,0.158,0.912,0.88,648,17.022,2084,54.744,,,,,45676990,87124,1199.882,2.289,89187,2.343,0.0307,32.5,tests performed,58187183,29691081,28012760,483342,39019,76417,152.85,78,73.59,1.27,2007,20937,0.055,67.13,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,15991.7,2.97,3.76,420.083444
CAN,North America,Canada,10/25/2021,1707176,3357,2444.429,28885,57,32.714,44845.537,88.185,64.212,758.776,1.497,0.859,0.87,645,16.943,2036,53.483,,,,,45754874,77884,1201.928,2.046,87780,2.306,0.0278,35.9,tests performed,58289378,29711890,28072232,505256,102195,75289,153.12,78.05,73.74,1.33,1978,20146,0.053,67.13,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/26/2021,1708983,1807,2379,28916,31,31.286,44893.005,47.468,62.494,759.59,0.814,0.822,0.88,643,16.891,2133,56.031,,,,,45819418,64544,1203.623,1.695,86660,2.276,0.0275,36.4,tests performed,58371733,29730656,28112904,528173,82355,76322,153.34,78.1,73.85,1.39,2005,20093,0.053,67.13,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/27/2021,1711633,2650,2357,28949,33,30.571,44962.617,69.612,61.916,760.457,0.867,0.803,0.89,636,16.707,2102,55.217,,,,,45883647,64229,1205.31,1.687,84667,2.224,0.0278,35.9,tests performed,58446220,29748503,28152783,544934,74487,75215,153.53,78.15,73.95,1.43,1976,19436,0.051,67.13,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/28/2021,1714281,2648,2327.714,29000,51,34.571,45032.177,69.56,61.146,761.796,1.34,0.908,0.9,638,16.76,2048,53.799,,,,,45995324,111677,1208.244,2.934,85841,2.255,0.0271,36.9,tests performed,58528221,29771425,28193077,563719,82001,74454,153.75,78.21,74.06,1.48,1956,18945,0.05,67.13,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/29/2021,1716815,2534,2321,29033,33,31.857,45098.742,66.565,60.97,762.663,0.867,0.837,0.91,630,16.549,2027,53.247,,,,,46092312,96988,1210.792,2.548,85147,2.237,0.0273,36.7,tests performed,58604479,29796151,28232591,575737,76258,72059,153.95,78.27,74.16,1.51,1893,18875,0.05,67.13,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/30/2021,1718603,1788,2325.714,29042,9,31.429,45145.711,46.969,61.094,762.9,0.236,0.826,0.93,631,16.576,2017,52.984,,,,,46185114,92802,1213.229,2.438,85035,2.234,0.0274,36.6,tests performed,58647525,29807715,28257567,582243,43046,71337,154.06,78.3,74.23,1.53,1874,18448,0.048,69.91,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/31/2021,1720166,1563,2335.286,29049,7,31.571,45186.769,41.058,61.345,763.084,0.184,0.829,0.93,630,16.549,1900,49.911,,,,,46257864,72750,1215.141,1.911,82982,2.18,0.0281,35.5,tests performed,58682096,29817829,28280047,584220,34571,70702,154.15,78.33,74.29,1.53,1857,18107,0.048,69.91,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,16086.2,2.95,1.64,422.5658496
CAN,North America,Canada,11/1/2021,1723169,3003,2284.714,29108,59,31.857,45265.655,78.885,60.017,764.633,1.55,0.837,0.93,593,15.577,1858,48.808,,,,,46323948,66084,1216.876,1.736,81296,2.136,0.0281,35.6,tests performed,58768684,29830486,28324643,613555,86588,68472,154.38,78.36,74.41,1.61,1799,16942,0.045,72.69,38067913,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
